Id,SalePrice
2265,156302.0329165419
2266,332532.8374164589
2267,391240.91588328895
2268,537642.3069218722
2269,156211.90519257844
2270,185433.12483728654
2271,197932.246656121
2272,195937.8318943507
2273,107921.55504333158
2274,180918.89861062425
2275,163400.33127792948
2276,221393.72237518593
2277,188185.3460496331
2278,157610.4306212247
2279,176025.43092343607
2280,104416.9586428164
2281,117542.9420103461
2282,138515.49604980205
2283,122014.56400045706
2284,135761.86426760186
2285,147572.13086563256
2286,118161.1700749083
2287,397513.33294961625
2288,300912.4428277307
2289,345831.3203638212
2290,434820.19883524184
2291,367935.5938988577
2292,423990.3688208712
2293,443298.3751934187
2294,403737.81428931677
2295,469460.89498750586
2296,266508.88665180234
2297,391091.00456370553
2298,373744.8307550808
2299,361754.69017966324
2300,336715.3996479241
2301,361015.0600296622
2302,273104.0405109937
2303,262871.51247906405
2304,255854.42440459016
2305,206797.22436955618
2306,198410.0246840238
2307,206249.5924374743
2308,211545.59477622202
2309,298796.13812553533
2310,219439.41473008273
2311,206422.93579420145
2312,193620.23450789484
2313,177039.72773978766
2314,186571.30918827327
2315,182842.9195061978
2316,206589.26741823996
2317,197074.73682743125
2318,176479.05210362934
2319,185315.89593288116
2320,182107.84697344596
2321,242221.67207978875
2322,212278.5643526262
2323,211770.83291216404
2324,181514.45596451964
2325,201409.2986701005
2326,181631.06089808256
2327,198180.7107187917
2328,218310.36150041362
2329,194691.6371539312
2330,181380.72133294074
2331,327479.1902502745
2332,393408.3682502224
2333,318927.0656636909
2334,280833.5824203864
2335,308120.0420812119
2336,319906.80623737583
2337,188177.28012061445
2338,241139.88858545106
2339,209000.26872605877
2340,376529.43031304795
2341,192357.16374993464
2342,228639.1723832658
2343,220071.38690939615
2344,208397.34538673167
2345,208760.28552197828
2346,223586.86079556704
2347,208214.2916177723
2348,256174.66427923855
2349,215127.83142492827
2350,311917.6737686086
2351,285586.8093913023
2352,244872.93397001596
2353,265538.4072611714
2354,157448.58584214817
2355,141864.5513236064
2356,143407.39418920828
2357,193218.3297055487
2358,198323.96813092963
2359,116957.22303291713
2360,122402.12513291207
2361,148047.27033188427
2362,245317.96616543434
2363,143690.07619243558
2364,155500.59552346892
2365,194444.65005936543
2366,176026.402082765
2367,197502.14996136772
2368,203093.78356639715
2369,190577.24802049296
2370,174521.68450271175
2371,161836.18733630306
2372,201103.30953581352
2373,293146.2055828748
2374,307630.80688034557
2375,225768.26504360675
2376,289404.0718404737
2377,307263.0543289266
2378,141417.85456602857
2379,222288.74904834758
2380,141329.95448034606
2381,159518.02183593833
2382,199754.26179319038
2383,183425.37891817093
2384,227912.5652427473
2385,156658.47249097936
2386,137611.24565576925
2387,122988.67970691156
2388,112827.55993423588
2389,113780.51915501617
2390,152383.83567683748
2391,145587.69286089437
2392,122114.36029706593
2393,161866.20335691306
2394,148150.20412533614
2395,217616.8727079723
2396,132841.14467609138
2397,203032.52831703797
2398,133588.9836207074
2399,69804.00462138234
2400,59249.65598160471
2401,176385.53896441637
2402,138954.48890543403
2403,155862.05867595505
2404,154221.80725243408
2405,140876.71677952772
2406,145063.39027373632
2407,117327.55009235837
2408,117228.09586862102
2409,99201.00927859358
2410,172093.26679000398
2411,120543.6973279377
2412,158413.72053362732
2413,120396.80058212765
2414,165814.74550166284
2415,141604.98341787257
2416,140514.78348558675
2417,147505.92064661277
2418,146759.5683012416
2419,123826.33313618391
2420,123768.27249555872
2421,114248.60982528818
2422,103492.35250176606
2423,114299.14343087445
2424,137507.18316570343
2425,201598.17709329491
2426,145885.45199900633
2427,117601.75072988286
2428,196161.7682985221
2429,106192.27328265226
2430,130269.21429116023
2431,107402.27868502354
2432,160187.32816436747
2433,158477.12159159966
2434,130878.39749239292
2435,162648.4375965232
2436,98176.93471075734
2437,107598.15040340926
2438,105384.53609465715
2439,87120.75226819376
2440,129960.30881660082
2441,111742.60710826493
2442,86387.3868262081
2443,143285.78175507882
2444,114262.83359882445
2445,69769.572905574
2446,139238.46736316336
2447,181451.5175723182
2448,135852.94218155812
2449,114107.83369538188
2450,155884.03304704488
2451,136779.26704804902
2452,216209.85774170398
2453,82300.26486127195
2454,99464.59106801893
2455,135142.3932874794
2456,125843.58494493854
2457,140642.03427011333
2458,135991.1897487773
2459,132828.2165656162
2460,146509.02162528457
2461,139588.82715145848
2462,120306.25711358711
2463,136956.42623389
2464,190961.86935580592
2465,135392.79863797547
2466,101624.54988329811
2467,105665.45684828516
2468,110429.3711398323
2469,100249.64012547489
2470,205605.38318609656
2471,195181.73405593866
2472,172832.87827813718
2473,104330.66557394317
2474,99978.39098435477
2475,193975.36224527447
2476,114369.15920723812
2477,96195.07145258994
2478,137139.8401391073
2479,105489.64596010116
2480,163968.38897973136
2481,134695.8438199754
2482,94743.83613040717
2483,102876.59967703791
2484,132438.5514524884
2485,132738.50315471645
2486,155700.79278519866
2487,205108.9762584942
2488,173785.03702344908
2489,169263.73067065468
2490,149704.8908431218
2491,78983.02328397776
2492,181137.8056434004
2493,152777.38239714224
2494,152561.1390180234
2495,77171.85903669707
2496,208622.42938535428
2497,148417.46337106102
2498,119535.95578787476
2499,79387.69413435133
2500,86868.59201642103
2501,131273.2300344687
2502,146267.04135722737
2503,113628.19669840159
2504,199258.64343959698
2505,216666.83202639804
2506,242026.19715225534
2507,251394.10878351913
2508,236977.98692490952
2509,213358.56239978713
2510,208179.04914005706
2511,175827.11815615091
2512,221616.54782852298
2513,223558.78224955942
2514,320358.77501409664
2515,171097.98562503722
2516,180588.37251744838
2517,156035.18254127516
2518,159461.31910641282
2519,263816.03522161697
2520,241384.66269242507
2521,183749.36906026304
2522,174443.59176140768
2523,102682.86374815973
2524,148005.7045572081
2525,162287.5953450047
2526,167119.60520329443
2527,138478.91632350883
2528,138679.87471802812
2529,196570.08950603707
2530,147052.4275058033
2531,263654.20477683656
2532,219153.28274728847
2533,198740.76698879828
2534,271739.3982827272
2535,263382.1001599608
2536,161104.26570238615
2537,262861.43741470785
2538,183277.7274786476
2539,190118.47714978294
2540,184029.7357139052
2541,177330.71522980044
2542,162961.89960656152
2543,119015.71929795877
2544,117278.87347890832
2545,139682.083787709
2546,117016.41947398707
2547,148683.08856781595
2548,175356.23485670122
2549,139165.20083521027
2550,563526.8834351684
2551,133183.3930974726
2552,130511.83342456864
2553,77360.25807878352
2554,90936.81644040137
2555,101448.04512932291
2556,94825.58822883083
2557,88765.03972822917
2558,197065.75010371348
2559,159672.55555030517
2560,190106.32777346228
2561,176043.8023045205
2562,165100.60126419365
2563,179880.85693468293
2564,205706.8918511304
2565,165537.91095358902
2566,190762.2051635736
2567,147096.1433152703
2568,242454.07549599838
2569,239562.76818880136
2570,107598.6749778802
2571,197544.91115632257
2572,149310.4425368188
2573,235325.93562701344
2574,276767.75090527046
2575,137759.26876647375
2576,127546.30526228761
2577,149657.8318152444
2578,68482.84998579603
2579,35935.78788622259
2580,81090.04986657319
2581,107789.59861835488
2582,94900.14887126093
2583,270245.8604084479
2584,157253.2346803071
2585,183443.90403048904
2586,212852.09330388345
2587,207053.0293066511
2588,155980.35376475402
2589,138893.75410257722
2590,184811.79518642183
2591,250033.9473199239
2592,208328.67244883208
2593,260041.10461542453
2594,203691.00900817104
2595,219726.80391061236
2596,295409.0621240451
2597,199209.43924521958
2598,292204.8384686175
2599,434253.8440381405
2600,105883.36121857562
2601,111401.38892239961
2602,76441.89465280552
2603,91977.06807210296
2604,83233.5350836427
2605,79023.14324821252
2606,135116.41579406802
2607,229099.39321898133
2608,189031.66948303324
2609,163520.869056897
2610,91085.90990963322
2611,157928.20719617722
2612,162234.72543952358
2613,124052.49109992641
2614,123505.907810712
2615,150197.04559552623
2616,159348.93529458554
2617,192956.21832537837
2618,266708.9089724878
2619,205290.72518370044
2620,197533.99586842163
2621,180173.77033246052
2622,179333.38962632394
2623,236246.3414106227
2624,284788.0178857215
2625,298968.6047949351
2626,179692.26692470908
2627,195615.13925134484
2628,487209.5225797137
2629,527196.0342495842
2630,415172.2850697241
2631,474587.1853481557
2632,436136.9183700178
2633,320246.23348018085
2634,441086.4264444648
2635,121653.71869520796
2636,170086.3279435495
2637,182349.32860084297
2638,270084.66606102185
2639,195050.6716496111
2640,153741.44062059233
2641,113481.87081171502
2642,137013.2962034205
2643,117522.7224127769
2644,109598.76282487693
2645,71480.8249266881
2646,102918.64006487327
2647,106404.9341525659
2648,144973.05039041815
2649,157896.75082367938
2650,135857.49263517605
2651,132296.0243865205
2652,380445.02478567767
2653,270052.3504309119
2654,275102.3823739786
2655,418138.5906750369
2656,354896.1124037306
2657,355524.90355577227
2658,344180.7059245524
2659,342564.66705828346
2660,365339.00837524934
2661,364905.97901702416
2662,401262.9550792577
2663,284200.70990023925
2664,295330.36355154053
2665,329595.370710931
2666,282180.70814460143
2667,192234.41861134744
2668,196424.87649089773
2669,181794.21947566397
2670,266801.1648721758
2671,190489.23716083984
2672,195545.4456026156
2673,190231.37366919313
2674,191128.19087862177
2675,200827.75381122087
2676,191816.1881521535
2677,204613.9672946257
2678,224978.80037888722
2679,288762.5823577377
2680,300360.86284410814
2681,420634.49011219386
2682,325055.97050693235
2683,513512.502485133
2684,341483.7010308595
2685,352378.83545065206
2686,236065.58327714074
2687,292666.17458523856
2688,202870.96977969818
2689,221253.16645101854
2690,360978.8934908819
2691,204023.70605859766
2692,158164.36273637717
2693,203328.98758389335
2694,125811.38107325928
2695,207722.51219189726
2696,186518.18271744763
2697,185680.85483324132
2698,194365.88214974408
2699,151425.65250017983
2700,136080.82762770844
2701,131537.16559941927
2702,89168.51194318268
2703,122063.3217605874
2704,140689.9507167358
2705,111871.03807793907
2706,86282.00403868873
2707,94327.07014682377
2708,142711.2328843868
2709,108361.96718350286
2710,136858.34782860428
2711,260803.12453687564
2712,408784.47153493576
2713,152711.0069628728
2714,140276.05662532244
2715,170910.0874003712
2716,122273.5941494035
2717,185688.0507390618
2718,218347.16789955646
2719,176816.93500302546
2720,187023.89995478047
2721,120288.17711432278
2722,155501.30849663122
2723,139132.94847742864
2724,117045.88723495905
2725,124006.78911514697
2726,136576.26080921013
2727,174418.0953023245
2728,187966.23362616962
2729,143552.90800601337
2730,144106.42989072204
2731,140194.33890629187
2732,142053.3253844888
2733,154822.56309283455
